User_ID,created_date,canceled_date,subscription_cost,subscription_interval,was_subscription_paid,Subscription_Status
2fe884b1-3c50-4646-aeb2-b1d4e844923d,2/26/2022,,$15.00,Monthly,TRUE,Premium
3a9a0af1-d2cf-48e5-a613-9c88ae297f35,7/13/2022,8/4/2022,$120.00,Yearly,TRUE,Premium
23cb54ed-ac8b-4ada-bd88-3401ced79a9e,4/17/2022,2/12/2023,$120.00,Yearly,TRUE,Premium
37914c64-6959-487b-88db-b3b993009e10,3/1/2023,2/8/2024,$15.00,Monthly,TRUE,Premium
37bc6565-a688-4d9d-b5ab-3f67292b7d1f,11/15/2022,12/8/2022,$120.00,Yearly,TRUE,Premium
031dd485-e47d-48de-b971-b5fdba99f8bd,11/29/2023,,$15.00,Monthly,TRUE,Premium
f1ab0dc8-6c0e-4970-81d6-c6f2324af25b,9/7/2023,,$15.00,Monthly,TRUE,Premium
00a82efe-9a9b-44bf-a248-941f50b71e92,5/23/2022,,$0.00,,FALSE,Freemium
b63b7634-9c18-4b76-ba3b-4214b486de6e,6/8/2022,12/19/2022,$120.00,Yearly,TRUE,Premium
4e4313ec-2841-4798-87d5-81378a8acf03,5/15/2023,,$15.00,Monthly,TRUE,Premium
990cc882-9e87-4bc5-b386-cfe05a6148f2,10/24/2022,,$120.00,Yearly,TRUE,Premium
838e782f-b9bd-4a2b-85d7-1b8f7372f6f1,2/9/2023,3/20/2024,$15.00,Monthly,TRUE,Premium
737465a2-0aaa-4d69-95dc-41c8e6a749bf,8/11/2022,,$0.00,,FALSE,Freemium
cbaf6d09-61ab-4596-afd2-8212e7129939,2/10/2024,,$120.00,Yearly,TRUE,Premium
8186ba44-dfe4-420a-b750-8a6c48f337b0,2/17/2022,9/21/2022,$0.00,,FALSE,Freemium
e9ce5217-43ec-46ca-81b7-3a73166cbe61,9/27/2023,8/17/2024,$15.00,Monthly,TRUE,Premium
686cae77-6e84-444e-8f73-070e1fbcd54f,3/23/2024,8/3/2024,$0.00,,FALSE,Freemium
2f157e73-5214-4b4f-9414-2b9a0ba9bc2d,4/15/2023,,$120.00,Yearly,TRUE,Premium
85ba0779-e267-475a-98c6-e405bfc19c26,12/18/2023,7/21/2024,$0.00,,FALSE,Freemium
9ac57593-892e-49d0-9bb8-33fa11f852d0,11/2/2022,,$0.00,,FALSE,Freemium
9d128d33-d8b4-4904-9d51-dfe4b4dec8a5,4/11/2024,7/14/2024,$120.00,Yearly,TRUE,Premium
7cb4dba6-831b-4133-8493-467835368019,1/18/2024,5/29/2024,$0.00,,FALSE,Freemium
64bceaaa-df39-41cf-8332-b91edef3b4e1,5/30/2023,,$15.00,Monthly,TRUE,Premium
489ff775-b898-4434-b723-55b1ce6f22f9,1/7/2022,,$15.00,Monthly,TRUE,Premium
097b167b-c843-45c9-abec-c04707a8b7fb,4/30/2024,6/28/2024,$120.00,Yearly,TRUE,Premium
f2057087-4044-40a2-8941-529a401586fe,12/3/2022,7/14/2024,$15.00,Monthly,TRUE,Premium
973adcca-bd4c-4dd2-818a-ff86b0f32328,5/12/2024,8/10/2024,$120.00,Yearly,TRUE,Premium
bb7e8359-e057-4067-89e0-717ea8ade0ea,4/12/2022,7/2/2023,$15.00,Monthly,TRUE,Premium
f47e03f6-d6e0-42af-8c51-05ba510e680f,3/28/2023,4/20/2024,$15.00,Monthly,TRUE,Premium
2a019c81-3318-4db0-828a-ff2c92cd9809,4/1/2022,4/26/2022,$0.00,,FALSE,Freemium
eab67d10-13a6-4cfb-a6f3-e17d6ef7267b,11/4/2023,5/14/2024,$0.00,,FALSE,Freemium
ed9adfad-002e-4df1-ab9d-115be5e6d21e,8/2/2024,,$120.00,Yearly,TRUE,Premium
0a2dbd49-95ef-47df-abff-b5f72f89610a,1/3/2023,3/18/2023,$120.00,Yearly,TRUE,Premium
1bcdedc7-606f-4ba9-933e-7d3ad7dd6a07,4/18/2023,6/18/2023,$0.00,,FALSE,Freemium
43e92938-a4fd-4317-8e27-624bcdb83f77,8/31/2024,,$15.00,Monthly,TRUE,Premium
26a5a9ed-de19-4419-bb16-de99ea81c9eb,8/8/2024,,$120.00,Yearly,TRUE,Premium
c35785ed-4136-4b3d-b540-8dedbf36dbd7,5/29/2024,9/1/2024,$120.00,Yearly,TRUE,Premium
4e3d5129-6ce1-4adf-a387-4b266e908264,5/26/2024,7/5/2024,$120.00,Yearly,TRUE,Premium
7f8a1ad2-e52b-4271-ba22-665010ff6454,3/29/2022,10/15/2022,$0.00,,FALSE,Freemium
f7b44db2-3e54-40e1-860d-3eff55f93948,2/7/2022,11/15/2023,$120.00,Yearly,TRUE,Premium
2dc222cc-0f7b-40e9-8736-1ce2b532654c,3/13/2024,,$0.00,,FALSE,Freemium
a19fba57-424b-4a9a-bfa2-8cce5f60be59,4/4/2023,,$0.00,,FALSE,Freemium
dae171e8-d3f6-4a02-8259-f4d68ea7880c,5/22/2024,7/4/2024,$15.00,Monthly,TRUE,Premium
d348fdc9-edd2-40d9-877a-6f0349e6d50e,10/24/2022,,$15.00,Monthly,TRUE,Premium
f0403ea0-dddc-408e-aae6-bcc89cb9d48c,6/26/2022,,$15.00,Monthly,TRUE,Premium
7ce97b78-81ee-4710-aac0-46a398ef4c53,11/20/2023,8/19/2024,$0.00,,FALSE,Freemium
c31fed5e-2563-4878-98c2-00dd1aabad5f,12/9/2022,,$15.00,Monthly,TRUE,Premium
88251393-da57-4e7b-9c59-1beb16598b27,7/29/2024,8/11/2024,$15.00,Monthly,TRUE,Premium
1ed5fe33-4f14-4988-a089-d425851bab06,6/27/2023,8/14/2023,$15.00,Monthly,TRUE,Premium
7c353686-12d6-49d6-aad1-1f854437c603,3/29/2023,8/16/2024,$120.00,Yearly,TRUE,Premium
3ee18712-fbf1-4225-8fc7-c2f9ecf049d2,6/14/2024,7/6/2024,$15.00,Monthly,TRUE,Premium
668981a6-e844-42c1-b348-64a32d39160f,6/22/2024,,$0.00,,FALSE,Freemium
96573f25-e78e-4881-8cd2-484311ff3563,10/15/2023,,$0.00,,FALSE,Freemium
4ecf8d61-cc65-4406-a137-03be39517336,7/26/2022,3/29/2024,$120.00,Yearly,TRUE,Premium
5dfc0b96-e3c9-4211-8b13-147504f7102b,11/13/2022,3/25/2023,$120.00,Yearly,TRUE,Premium
4babe17e-d919-4623-b1cc-a92f3a126cbd,6/22/2022,6/8/2024,$15.00,Monthly,TRUE,Premium
c2e983be-6c4c-4b63-8d3f-5cd1f90eba47,5/22/2024,8/6/2024,$120.00,Yearly,TRUE,Premium
2ca09505-d884-479f-971b-2e58d33a4549,12/11/2023,,$120.00,Yearly,TRUE,Premium
acc9851e-0cc5-4f6a-ba6d-e09733fe6188,7/11/2023,5/28/2024,$0.00,,FALSE,Freemium
08bad521-46b8-4f22-8025-ba32df1d027a,9/22/2022,10/12/2023,$120.00,Yearly,TRUE,Premium
c1c12edc-6904-43b3-b098-b48051425fbf,12/8/2023,,$15.00,Monthly,TRUE,Premium
49847f43-40b6-4a8a-96cb-dcd617287ee3,5/13/2023,,$15.00,Monthly,TRUE,Premium
3a3052a0-9b59-4ee8-b8d5-dfac8d22c868,1/7/2023,11/25/2023,$120.00,Yearly,TRUE,Premium
9c7a4058-46e8-4d6c-841f-7eaccc6afb6b,10/29/2022,7/19/2023,$0.00,,FALSE,Freemium
7484171e-2d4a-486e-ba3f-7e5e3619c50e,10/13/2022,,$0.00,,FALSE,Freemium
95389859-37a4-4a46-b9fa-2837beaad424,7/28/2022,,$15.00,Monthly,TRUE,Premium
fa4ce600-466d-4bfd-bbf9-fb940709815e,7/13/2023,7/28/2023,$15.00,Monthly,TRUE,Premium
1bfd7ef8-486d-4443-9a91-838808394e7a,5/9/2022,5/25/2022,$15.00,Monthly,TRUE,Premium
c5340af6-8cbc-41e3-9e4e-7654f6fe1e06,3/15/2024,8/24/2024,$0.00,,FALSE,Freemium
aab478c5-26c8-4e8d-b066-d3f3df7e72b1,12/25/2022,1/21/2023,$120.00,Yearly,TRUE,Premium
241ae810-0570-4310-ac85-12df6f64f58c,9/3/2022,,$15.00,Monthly,TRUE,Premium
8f40435f-19df-4d42-bd34-5252e9c1110e,8/30/2022,5/19/2024,$120.00,Yearly,TRUE,Premium
4c072392-5116-4cc8-9599-0766ff4dbc2b,10/6/2022,,$0.00,,FALSE,Freemium
6898c495-18ba-45aa-b2ec-12bb414558ff,4/16/2023,,$0.00,,FALSE,Freemium
42c667a6-1bd4-481e-9869-d15eec0a59af,1/18/2023,1/18/2024,$120.00,Yearly,TRUE,Premium
f50d5180-f39e-4dd5-a0cc-4e4d5c98d407,6/9/2022,12/13/2023,$15.00,Monthly,TRUE,Premium
606b1ded-4829-4ce3-ad2f-688718b16ee0,6/24/2023,9/18/2023,$15.00,Monthly,TRUE,Premium
8bec438a-ad32-429f-885c-48076fa75ce8,1/30/2023,2/10/2023,$15.00,Monthly,TRUE,Premium
cd4f98c2-49c6-4497-a79f-8b057959df4f,2/25/2022,,$0.00,,FALSE,Freemium
01cb31ca-a8fa-45ab-a7c6-8ad03f5e07bc,1/15/2023,,$0.00,,FALSE,Freemium
a31ebb85-1403-4682-8c2c-812e64a536f4,6/6/2022,11/17/2023,$120.00,Yearly,TRUE,Premium
24313e5a-9eba-4f3b-bc52-20ba4314c5be,3/1/2023,7/14/2023,$0.00,,FALSE,Freemium
ce00308d-f116-4f6d-9c02-707c14764c0d,5/2/2023,,$0.00,,FALSE,Freemium
845a9f4e-198e-4580-8c63-f674791cd1ec,12/29/2022,,$15.00,Monthly,TRUE,Premium
fd0dd1ff-a0d6-4a37-a0f6-39698ea9ee2b,1/16/2022,,$0.00,,FALSE,Freemium
c11eda95-8615-4e8d-9a59-ec4b646d0583,10/30/2022,7/21/2023,$120.00,Yearly,TRUE,Premium
980c3fc9-b7ad-4028-bd2b-201a6baf92e7,2/8/2023,4/13/2024,$15.00,Monthly,TRUE,Premium
d325e663-4ec8-4f9d-afa8-9ed45a9a8735,1/5/2022,2/10/2022,$15.00,Monthly,TRUE,Premium
1c269d05-1126-48fa-926e-76ec84a4ad7a,7/9/2023,,$120.00,Yearly,TRUE,Premium
3832b87f-9e89-4b66-a6a6-d4b39cb83933,8/3/2023,,$0.00,,FALSE,Freemium
7e0a1d2a-9eb0-4352-9a6a-c29075d6f0ba,4/21/2024,4/23/2024,$15.00,Monthly,TRUE,Premium
ee07fec1-7e31-45cf-8ffe-e6546c43e2f2,6/9/2022,7/24/2022,$15.00,Monthly,TRUE,Premium
ccc6b643-7434-49d2-b2b8-658f9c591e4b,5/15/2023,10/30/2023,$0.00,,FALSE,Freemium
29c6dfc8-69ec-4d5a-b854-1c978cea44cd,3/6/2023,1/6/2024,$0.00,,FALSE,Freemium
065d7851-5a27-47bd-8c85-e8a805713d0b,1/26/2024,,$120.00,Yearly,TRUE,Premium
6cd3a948-e60b-4e46-95e5-3993b6768f60,6/21/2024,,$0.00,,FALSE,Freemium
aad3a507-7689-4e24-9862-7e2357f0c859,6/6/2023,,$0.00,,FALSE,Freemium
6729f195-5eaf-4c1b-a1b6-8aba6995eccc,6/27/2024,,$15.00,Monthly,TRUE,Premium
bff30b4c-df3f-4321-969e-e4613cf3dd74,4/7/2023,,$15.00,Monthly,TRUE,Premium
877e7a18-f306-4879-b1ea-eeeb65d08b99,1/8/2024,,$0.00,,FALSE,Freemium
688d9af8-3ff3-41f7-80f4-e116d467ba72,6/22/2023,,$15.00,Monthly,TRUE,Premium
6c61bc9d-b0b7-408a-9d9a-9f4b7e565c56,2/25/2023,8/22/2023,$15.00,Monthly,TRUE,Premium
daad90ae-a24e-483c-a947-3bb7a30bcecb,1/6/2023,7/30/2024,$0.00,,FALSE,Freemium
0da32046-1f78-414b-a4ce-bc47d3e3f786,7/7/2024,8/6/2024,$15.00,Monthly,TRUE,Premium
6077c6e2-0933-4df1-aeac-fdfeb117b914,7/1/2023,1/5/2024,$15.00,Monthly,TRUE,Premium
25545ba3-a74f-4558-b542-f0ae2ff57a97,4/1/2023,8/10/2024,$120.00,Yearly,TRUE,Premium
acbe30fd-2d0b-4c4e-b6de-ebe7b259cd2d,5/23/2024,7/21/2024,$120.00,Yearly,TRUE,Premium
27badec5-97db-4c58-b98e-7525ab1c4720,8/29/2024,,$0.00,,FALSE,Freemium
f84b9be0-484a-4937-ad36-d304adc315bb,6/14/2023,10/27/2023,$15.00,Monthly,TRUE,Premium
bfc365c7-921d-4cdf-8ce5-8a9bcfff339f,10/5/2023,,$120.00,Yearly,TRUE,Premium
043e8bf5-bdef-4396-9dee-433a5e9e521e,4/17/2023,8/18/2024,$0.00,,FALSE,Freemium
1bde82e9-305b-4441-8bca-f891738d8d5b,8/14/2023,8/14/2023,$15.00,Monthly,TRUE,Premium
fa5f6f5a-0356-4540-9d95-5201f002485f,2/18/2024,7/26/2024,$15.00,Monthly,TRUE,Premium
316959ed-be70-43ea-9c77-7c4fd80af15e,5/16/2022,,$0.00,,FALSE,Freemium
283306b0-a789-43c8-8700-232d7bda58b4,5/12/2022,,$120.00,Yearly,TRUE,Premium
d6c645f4-cd68-4d87-8b99-f01c1e404472,5/8/2024,,$0.00,,FALSE,Freemium
112d5720-a237-4fe0-96ca-d69af94eeec6,12/31/2023,,$15.00,Monthly,TRUE,Premium
8361270f-d40f-4257-adc7-05cf47d6234f,11/17/2023,3/8/2024,$15.00,Monthly,TRUE,Premium
03925af7-83ab-43b5-b60c-2a8a71087f49,12/17/2023,5/28/2024,$120.00,Yearly,TRUE,Premium
25411584-a7c1-4467-a7ce-de72e0e7b16d,12/29/2022,,$15.00,Monthly,TRUE,Premium
b6d463a4-6620-4110-9497-dc408082f969,4/17/2023,,$0.00,,FALSE,Freemium
c2f5a3b1-5d5a-4d82-846c-eea0c4f1f838,10/28/2023,12/21/2023,$120.00,Yearly,TRUE,Premium
58f150b6-26e2-4cf7-baff-0e10cac62b6d,11/7/2022,,$120.00,Yearly,TRUE,Premium
305bc777-0f9b-4373-a43e-6cd5ac04a309,12/2/2022,3/7/2023,$120.00,Yearly,TRUE,Premium
2e038071-a271-4789-967d-c03035db84f6,10/30/2022,,$120.00,Yearly,TRUE,Premium
2643306d-8178-4b97-ba19-86481aae184a,5/10/2022,,$120.00,Yearly,TRUE,Premium
c839802b-ec72-4991-aa03-7d19cc743bfc,4/17/2024,4/23/2024,$0.00,,FALSE,Freemium
49076454-899c-4725-92cd-5bec500c1809,8/14/2022,,$0.00,,FALSE,Freemium
08560da1-2f9a-463e-952a-75908062b905,3/31/2022,,$0.00,,FALSE,Freemium
8f2c49bf-d477-4a36-a5c6-00d4485c687b,4/23/2023,,$15.00,Monthly,TRUE,Premium
3694c257-e01f-4917-b7b9-8b1872d1d8e0,8/21/2024,,$15.00,Monthly,TRUE,Premium
198de2fa-39bb-4440-9d68-a0bf44e5146a,4/20/2022,,$120.00,Yearly,TRUE,Premium
1e67b441-70a0-4f44-902d-e99439422c29,4/2/2023,1/1/2024,$120.00,Yearly,TRUE,Premium
0f26856b-e203-44c5-8057-51932b166625,9/14/2022,9/13/2023,$0.00,,FALSE,Freemium
aaaee1b2-2cf9-4fca-ba86-f6b1b7a48094,2/23/2022,,$120.00,Yearly,TRUE,Premium
703d5289-e315-4785-b36c-018745409074,9/30/2022,,$15.00,Monthly,TRUE,Premium
e71846ab-f755-4e88-a04a-f48201930870,6/25/2024,7/15/2024,$15.00,Monthly,TRUE,Premium
785e58b2-bb60-4c39-ac0d-11afe9fe460a,12/1/2023,,$0.00,,FALSE,Freemium
2165fd74-a62f-4fa7-a57e-882060a36d6c,8/22/2024,,$0.00,,FALSE,Freemium
2f072916-f9ff-4adf-b01f-41c5bfccbb75,9/29/2023,,$0.00,,FALSE,Freemium
8e3fd796-a639-48c7-88d0-d03a8a184621,9/12/2022,6/19/2023,$120.00,Yearly,TRUE,Premium
ed718916-d608-4a80-b430-e00446876cf0,12/4/2023,8/17/2024,$15.00,Monthly,TRUE,Premium
56339f24-1ee5-40fc-b2a9-64ee597eb9b8,11/26/2023,2/11/2024,$15.00,Monthly,TRUE,Premium
4a0c0a93-a14f-458f-a063-9e2b08e9463d,5/21/2024,7/20/2024,$120.00,Yearly,TRUE,Premium
de9ab281-16fe-483b-bf59-2e090769606d,4/20/2022,7/29/2022,$0.00,,FALSE,Freemium
26cf89f5-afd0-42f8-a0ca-80c1472e5494,4/10/2022,11/9/2022,$0.00,,FALSE,Freemium
80fdd230-6a5b-455c-a038-ba21de0b8dd0,9/14/2022,,$120.00,Yearly,TRUE,Premium
a4a7c746-3176-401a-95ef-aff431477408,6/19/2023,7/6/2023,$120.00,Yearly,TRUE,Premium
3d3b1104-3dbc-44cf-9386-490dc3b8bbc2,11/12/2022,1/13/2023,$15.00,Monthly,TRUE,Premium
e877fd56-dac6-4b5f-8c45-4ee9e5dd9116,7/16/2024,8/27/2024,$0.00,,FALSE,Freemium
c67839ed-0cb3-4f8c-80d5-0b6655cc42cd,1/9/2023,3/29/2024,$120.00,Yearly,TRUE,Premium
353be8e0-9d7c-41b6-ad12-7186f15425af,3/1/2023,,$15.00,Monthly,TRUE,Premium
e70be121-dfc5-4edf-bc06-3f0d521dac11,5/7/2022,,$0.00,,FALSE,Freemium
9b5bc06f-2161-41e5-bd78-180b048479a0,8/21/2022,,$0.00,,FALSE,Freemium
dc788206-8e98-4c95-9e4b-b9243b06317c,1/25/2022,,$15.00,Monthly,TRUE,Premium
b5e138cd-04b1-4214-a5e1-ef71da560fac,3/22/2024,6/24/2024,$0.00,,FALSE,Freemium
8a069c05-d802-47d1-b1ab-9a27a44c8b4d,8/10/2023,,$120.00,Yearly,TRUE,Premium
475743b2-0e9e-49ca-9663-c6c0adbdcb37,1/21/2022,12/1/2022,$0.00,,FALSE,Freemium
79864ba2-645f-4815-8c26-0574e89dc8c9,5/12/2022,11/14/2023,$120.00,Yearly,TRUE,Premium
44752ff5-c7ee-43ed-95ac-e540c0fb9700,10/12/2023,,$120.00,Yearly,TRUE,Premium
5cde2c80-5a02-4c21-bb3c-126ec2dbd865,4/8/2023,4/27/2024,$15.00,Monthly,TRUE,Premium
29b0a655-07e9-46c0-b73e-bfb4506c8778,10/28/2022,,$120.00,Yearly,TRUE,Premium
ecf41274-2506-4212-91e2-5fb788f27ce6,5/11/2022,10/29/2022,$0.00,,FALSE,Freemium
3af52689-d4d7-4e53-b288-21e4dea17815,3/27/2022,,$120.00,Yearly,TRUE,Premium
960b73ab-2418-42fa-b5d3-25648101ed72,2/24/2022,,$0.00,,FALSE,Freemium
14f65c36-3d0c-4596-82c2-4747c516b9e8,11/8/2022,1/2/2023,$0.00,,FALSE,Freemium
97e53856-2d93-4d86-826d-c3367535d434,10/19/2023,,$15.00,Monthly,TRUE,Premium
64942abf-c84c-48fd-86ab-591034d99273,10/9/2022,2/6/2023,$0.00,,FALSE,Freemium
70947b60-848a-4491-8bcc-1e7b0b7410c5,1/17/2022,,$120.00,Yearly,TRUE,Premium
da2d5dec-9590-4b09-abc9-8b75ab2cf6d4,4/17/2023,2/8/2024,$120.00,Yearly,TRUE,Premium
a6880b9f-6d19-4f90-b3ad-3f524c2c4e69,9/18/2023,,$15.00,Monthly,TRUE,Premium
02028a00-2d96-487f-b7f4-a1dc54f92621,12/15/2022,2/29/2024,$0.00,,FALSE,Freemium
153b679e-bcbe-4d7f-90be-cb02a77b38c3,11/23/2023,,$15.00,Monthly,TRUE,Premium
866b9074-b16e-485f-b9b9-834658877cd6,2/14/2022,6/10/2022,$15.00,Monthly,TRUE,Premium
6a63766e-79eb-4333-b9b5-baf7b0b515dc,5/18/2024,,$0.00,,FALSE,Freemium
f2d3fdec-3647-4039-9ba1-662ea9805930,10/30/2022,,$15.00,Monthly,TRUE,Premium
b393a284-e014-4dd4-bb41-845b024711d1,4/15/2022,2/24/2024,$120.00,Yearly,TRUE,Premium
e6f2c663-68a7-4378-9bd5-314b0fe77ff0,5/18/2023,,$0.00,,FALSE,Freemium
cc36d4e5-76d1-48ab-8691-991a38b211cf,3/2/2024,,$0.00,,FALSE,Freemium
3273175e-4f3c-4fe2-b402-ee980423b110,6/19/2022,,$0.00,,FALSE,Freemium
223e3e1b-f4ec-421c-b436-e558d8a6d8e0,8/4/2023,1/10/2024,$15.00,Monthly,TRUE,Premium
5bbdb21f-7005-48ba-8518-d8dfdea31fcb,7/16/2023,9/5/2023,$0.00,,FALSE,Freemium
c2731096-4b9e-4eb2-9800-6f90088fec8e,12/20/2023,,$15.00,Monthly,TRUE,Premium
c8025c6e-f94b-4bd4-99e2-89b2c580fd6d,4/30/2022,4/4/2023,$120.00,Yearly,TRUE,Premium
2ca356af-1eb6-4f06-899a-322ebe6f2dc0,8/1/2023,,$15.00,Monthly,TRUE,Premium
1a3fd83e-90e8-4ed8-af8a-af71621895ed,8/5/2022,,$15.00,Monthly,TRUE,Premium
bcae2955-3f0e-4702-990f-66b0c53c553b,4/23/2022,,$0.00,,FALSE,Freemium
7b49268c-b452-4c7c-9361-261c5ffe9408,9/5/2022,,$15.00,Monthly,TRUE,Premium
f4607b67-7371-40e6-8b70-3d9df007ca1b,3/27/2023,,$120.00,Yearly,TRUE,Premium
1a93483b-4bad-4712-ba81-f3cba3af31c8,3/21/2022,,$15.00,Monthly,TRUE,Premium
42691045-c7e0-4233-8bcd-40276159422a,6/8/2023,,$15.00,Monthly,TRUE,Premium
485330fc-7b99-45c9-9158-860d6677f51b,5/14/2023,6/1/2024,$120.00,Yearly,TRUE,Premium
29d9d1c4-3f9a-48c0-a219-558964752d31,7/30/2022,,$120.00,Yearly,TRUE,Premium
af647643-e907-4b44-bd6a-73299281bb24,5/16/2024,,$120.00,Yearly,TRUE,Premium
d765a112-8824-4508-bd89-9fb4db80bd82,8/21/2024,8/30/2024,$120.00,Yearly,TRUE,Premium
7b541990-93f0-4470-af3b-846d3398a25c,10/9/2023,4/13/2024,$15.00,Monthly,TRUE,Premium
fef62c1d-57e4-473b-9300-046456a6c1e4,10/15/2022,9/14/2023,$0.00,,FALSE,Freemium
e915bfcc-14d7-4969-bf7e-ad3279571625,1/9/2022,11/27/2022,$0.00,,FALSE,Freemium
c24c0cd0-512e-4b55-bd93-d65530339b36,6/23/2022,,$120.00,Yearly,TRUE,Premium
95c28fc9-7a60-4720-adb6-ef040472da63,8/17/2024,,$15.00,Monthly,TRUE,Premium
f1a326e0-b0ba-4940-88ab-995ae6e5ba6e,4/9/2022,,$120.00,Yearly,TRUE,Premium
5e7e7f97-6b75-4f63-b0e2-47e267488067,2/16/2024,5/23/2024,$120.00,Yearly,TRUE,Premium
482d7056-b8d7-46a0-a643-f04977d533cf,12/5/2022,10/25/2023,$0.00,,FALSE,Freemium
4c9d69d0-1ed9-47ad-8e78-2e16f44ead65,4/23/2023,10/13/2023,$15.00,Monthly,TRUE,Premium
8a553e1f-7e35-44ad-b6b2-fa61e7b11b1e,1/2/2022,,$120.00,Yearly,TRUE,Premium
aaec082e-0012-4445-bbe2-e84d01652a74,10/2/2022,12/17/2023,$0.00,,FALSE,Freemium
ca8eae43-2be7-4971-9418-c5e2c224630d,2/6/2024,,$15.00,Monthly,TRUE,Premium
18b963a9-9dc2-47de-bb39-605134c2056a,5/3/2022,,$0.00,,FALSE,Freemium
d3fc3510-c86d-437c-aeea-9ca1ec3b3009,10/3/2022,3/27/2024,$0.00,,FALSE,Freemium
a3fa6faa-cf59-4070-a940-804bddb04abb,1/5/2023,12/13/2023,$0.00,,FALSE,Freemium
78ff72f9-de12-4e4d-91b1-248c7e5c3b67,5/31/2022,1/12/2024,$15.00,Monthly,TRUE,Premium
791cd8ae-bdac-4d08-81da-dfc897e38051,12/7/2022,,$0.00,,FALSE,Freemium
14ddc1ed-6489-41bd-84fa-d10acb2a91b5,3/30/2024,8/30/2024,$0.00,,FALSE,Freemium
be9c0b22-7e35-44fa-9a77-e136273b4166,12/9/2022,4/13/2024,$120.00,Yearly,TRUE,Premium
60db2a59-0775-4e6d-852c-e5d8ac09e398,2/26/2024,,$15.00,Monthly,TRUE,Premium
e0b7568b-9a2e-4f3b-a90e-1179c144be45,5/7/2024,,$120.00,Yearly,TRUE,Premium
4a413a78-334f-4912-b8f2-12fe2f25ab14,4/23/2023,7/3/2024,$15.00,Monthly,TRUE,Premium
79492dfd-7d39-41c6-a735-3ba30ad086ec,1/3/2024,5/8/2024,$120.00,Yearly,TRUE,Premium
de6f761c-9ffc-4639-aa34-2cf22cc51830,6/16/2023,,$120.00,Yearly,TRUE,Premium
e3228242-397c-4d8a-af0f-4147c84a1ccf,8/31/2022,,$120.00,Yearly,TRUE,Premium
56928146-3f67-41d2-abba-2a02f839e013,2/9/2023,,$0.00,,FALSE,Freemium
5bbd5891-8b10-49e8-8430-836dabc0082c,3/7/2023,6/23/2024,$0.00,,FALSE,Freemium
dacf5994-3649-4d21-b78f-b2d43958cd8d,8/20/2023,,$0.00,,FALSE,Freemium
19659843-e852-46cc-aaf5-a0b5b7b856bb,7/15/2024,,$120.00,Yearly,TRUE,Premium
26454737-b4ce-4d90-a815-fd7405560386,9/5/2023,,$0.00,,FALSE,Freemium
79087f15-48d7-404f-acbd-7d908e72a8dc,7/15/2023,,$120.00,Yearly,TRUE,Premium
9409c9ad-6c4f-40ff-aa41-c8704488efb6,9/24/2022,,$0.00,,FALSE,Freemium
f35266a4-bc42-458e-8d88-0c100c7081b2,9/4/2023,6/10/2024,$15.00,Monthly,TRUE,Premium
6cd05311-32e0-4671-a460-6933ed1ea682,11/20/2022,2/23/2023,$120.00,Yearly,TRUE,Premium
00de2aa5-b676-4f91-88ba-1c57af66d87b,8/19/2023,2/8/2024,$15.00,Monthly,TRUE,Premium
c01d7af7-1612-4300-8783-8e649a5e842c,2/21/2022,6/7/2022,$15.00,Monthly,TRUE,Premium
9612c344-f685-4bb1-8e28-69abb475e391,12/25/2023,6/2/2024,$120.00,Yearly,TRUE,Premium
f21be6db-956f-4fa9-a38f-d5fd77cf6221,11/2/2023,,$15.00,Monthly,TRUE,Premium
a2f36dd9-78aa-4f43-bc81-78a07f7b9060,6/9/2023,8/16/2024,$15.00,Monthly,TRUE,Premium
f8aa9bd4-2d66-4a44-9d56-127fbbc7123a,5/25/2023,,$15.00,Monthly,TRUE,Premium
c07d13f9-bafe-4f42-b24f-3974b7ca6f3b,8/20/2023,9/1/2024,$120.00,Yearly,TRUE,Premium
21be95d9-7b80-463c-9382-fe95a6fd75bc,4/1/2024,,$15.00,Monthly,TRUE,Premium
e2fcfe43-d906-4df1-a8bc-326b4d192cf6,5/1/2023,,$15.00,Monthly,TRUE,Premium
e4cf731e-fd59-43e6-a44a-20c54d5ecf8a,7/24/2023,1/14/2024,$15.00,Monthly,TRUE,Premium
8f23baaa-d918-4c9f-aeeb-9fa0e9e7b08a,5/14/2023,1/11/2024,$15.00,Monthly,TRUE,Premium
998e95c4-eda2-4790-a550-fed5a93bf2bd,1/15/2022,,$0.00,,FALSE,Freemium
191fa5e6-98d0-4034-bba3-4dedfd1caacc,5/15/2024,,$15.00,Monthly,TRUE,Premium
36fe870c-018b-4a6b-951e-6da086eb0eab,11/10/2022,,$0.00,,FALSE,Freemium
ccb222a5-0a58-45f6-9603-4a973bd00c35,2/21/2024,,$0.00,,FALSE,Freemium
a0e4775a-97b7-49ac-9d60-7e18d02f71b6,2/18/2022,3/30/2023,$0.00,,FALSE,Freemium
f78cfd6e-ec8f-4078-be90-69b70baeb88b,4/11/2024,,$120.00,Yearly,TRUE,Premium
47e33572-f817-421b-a997-d3521b5e623f,4/17/2024,8/21/2024,$0.00,,FALSE,Freemium
cc3f78a8-05e3-4add-a861-04d887d5e80a,10/12/2023,,$0.00,,FALSE,Freemium
a3b2b606-4dc0-4856-a132-da736fa30c8b,6/13/2022,,$0.00,,FALSE,Freemium
